Country,Time,Balance,Product,Value,Unit
United States,Jun-23,Total Imports,Electricity,3989.2742,GWh
United States,Jun-23,Total Exports,Electricity,1399.3282,GWh
United States,Jun-23,Distribution Losses,Electricity,24315.2625,GWh
United States,Jun-23,Final Consumption (Calculated),Electricity,342279.7616,GWh
United States,Jun-23,Net Electricity Production,Wind,27300.8859,GWh
People's Republic of China,Jun-23,Net Electricity Production,Electricity,758365.5103,GWh
People's Republic of China,Jun-23,Net Electricity Production,Nuclear,35048.9175,GWh
People's Republic of China,Jun-23,Net Electricity Production,Hydro,104639.4279,GWh
People's Republic of China,Jun-23,Net Electricity Production,Total Combustible Fuels,503425.3926,GWh
People's Republic of China,Jun-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",463962.9112,GWh
People's Republic of China,Jun-23,Net Electricity Production,Natural Gas,22442.1738,GWh
People's Republic of China,Jun-23,Net Electricity Production,Solar,53619.808,GWh
People's Republic of China,Jun-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",235607.2084,GWh
People's Republic of China,Jun-23,Net Electricity Production,Wind,61615.8131,GWh
Australia,May-23,Net Electricity Production,Electricity,22186.3344,GWh
Australia,May-23,Net Electricity Production,Hydro,1448.8601,GWh
Australia,May-23,Net Electricity Production,Total Combustible Fuels,15520.6518,GWh
Australia,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",10518.3218,GWh
Australia,May-23,Net Electricity Production,Natural Gas,4307.4715,GWh
Australia,May-23,Net Electricity Production,Solar,2733.6674,GWh
Australia,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6931.7443,GWh
Australia,May-23,Distribution Losses,Electricity,1078.3155,GWh
Australia,May-23,Final Consumption (Calculated),Electricity,20983.0469,GWh
Australia,May-23,Net Electricity Production,Wind,2483.1551,GWh
Denmark,May-23,Net Electricity Production,Electricity,2584.3583,GWh
Denmark,May-23,Net Electricity Production,Hydro,1.0589,GWh
Denmark,May-23,Net Electricity Production,Total Combustible Fuels,582.1574,GWh
Denmark,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",6.0931,GWh
Denmark,May-23,Net Electricity Production,Natural Gas,35.8737,GWh
Denmark,May-23,Net Electricity Production,Solar,544.2314,GWh
Denmark,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2460.3634,GWh
Denmark,May-23,Total Imports,Electricity,1335.318,GWh
Denmark,May-23,Total Exports,Electricity,1207.1342,GWh
Denmark,May-23,Distribution Losses,Electricity,156.5789,GWh
Denmark,May-23,Final Consumption (Calculated),Electricity,2555.9633,GWh
Denmark,May-23,Net Electricity Production,Wind,1456.9106,GWh
France,May-23,Net Electricity Production,Electricity,39874.068,GWh
France,May-23,Net Electricity Production,Nuclear,25178.0073,GWh
France,May-23,Net Electricity Production,Hydro,5520.5274,GWh
France,May-23,Net Electricity Production,Total Combustible Fuels,2972.0703,GWh
France,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",162.9221,GWh
France,May-23,Net Electricity Production,Natural Gas,1330.2174,GWh
France,May-23,Net Electricity Production,Solar,2529.8548,GWh
France,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12460.1413,GWh
France,May-23,Total Imports,Electricity,1138.8773,GWh
France,May-23,Total Exports,Electricity,8221.811,GWh
France,May-23,Distribution Losses,Electricity,2433.8504,GWh
France,May-23,Final Consumption (Calculated),Electricity,29922.5108,GWh
France,May-23,Net Electricity Production,Wind,3510.5378,GWh
Germany,May-23,Net Electricity Production,Electricity,36954.5332,GWh
Germany,May-23,Net Electricity Production,Hydro,2729.7536,GWh
Germany,May-23,Net Electricity Production,Total Combustible Fuels,17165.4544,GWh
Germany,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",7417.4531,GWh
Germany,May-23,Net Electricity Production,Natural Gas,5306.9796,GWh
Germany,May-23,Net Electricity Production,Solar,8869.3337,GWh
Germany,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",23222.5875,GWh
Germany,May-23,Total Imports,Electricity,6533.8827,GWh
Germany,May-23,Total Exports,Electricity,3421.8369,GWh
Germany,May-23,Distribution Losses,Electricity,1721.2238,GWh
Germany,May-23,Final Consumption (Calculated),Electricity,37552.8195,GWh
Germany,May-23,Net Electricity Production,Wind,8039.1569,GWh
Japan,May-23,Net Electricity Production,Electricity,69223.4473,GWh
Japan,May-23,Net Electricity Production,Nuclear,6400.4279,GWh
Japan,May-23,Net Electricity Production,Hydro,9571.8668,GWh
Japan,May-23,Net Electricity Production,Total Combustible Fuels,41248.0696,GWh
Japan,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",15545.5027,GWh
Japan,May-23,Net Electricity Production,Natural Gas,19758.8532,GWh
Japan,May-23,Net Electricity Production,Solar,9733.7263,GWh
Japan,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",23103.9665,GWh
Japan,May-23,Distribution Losses,Electricity,3561.1813,GWh
Japan,May-23,Final Consumption (Calculated),Electricity,64025.7209,GWh
Japan,May-23,Net Electricity Production,Wind,675.5193,GWh
United Kingdom,May-23,Net Electricity Production,Electricity,20853.3229,GWh
United Kingdom,May-23,Net Electricity Production,Nuclear,3317.9644,GWh
United Kingdom,May-23,Net Electricity Production,Hydro,266.1399,GWh
United Kingdom,May-23,Net Electricity Production,Total Combustible Fuels,11056.069,GWh
United Kingdom,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",85.9407,GWh
United Kingdom,May-23,Net Electricity Production,Natural Gas,8166.2487,GWh
United Kingdom,May-23,Net Electricity Production,Solar,1971.6807,GWh
United Kingdom,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8624.677,GWh
United Kingdom,May-23,Total Imports,Electricity,3793.1019,GWh
United Kingdom,May-23,Total Exports,Electricity,497.1408,GWh
United Kingdom,May-23,Distribution Losses,Electricity,1832.4662,GWh
United Kingdom,May-23,Final Consumption (Calculated),Electricity,22100.3301,GWh
United Kingdom,May-23,Net Electricity Production,Wind,4155.5445,GWh
United States,May-23,Net Electricity Production,Electricity,337249.1324,GWh
United States,May-23,Net Electricity Production,Nuclear,61448.0913,GWh
United States,May-23,Net Electricity Production,Hydro,30063.1775,GWh
United States,May-23,Net Electricity Production,Total Combustible Fuels,189491.8233,GWh
United States,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",46096.0819,GWh
United States,May-23,Net Electricity Production,Natural Gas,135724.4384,GWh
United States,May-23,Net Electricity Production,Solar,22056.7366,GWh
United States,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",89704.1941,GWh
United States,May-23,Total Imports,Electricity,3411.7842,GWh
United States,May-23,Total Exports,Electricity,1661.3895,GWh
United States,May-23,Distribution Losses,Electricity,24339.0742,GWh
United States,May-23,Final Consumption (Calculated),Electricity,312322.0498,GWh
United States,May-23,Net Electricity Production,Wind,31845.0915,GWh
People's Republic of China,May-23,Net Electricity Production,Electricity,707871.2985,GWh
People's Republic of China,May-23,Net Electricity Production,Nuclear,34794.2563,GWh
People's Republic of China,May-23,Net Electricity Production,Hydro,87389.5314,GWh
People's Republic of China,May-23,Net Electricity Production,Total Combustible Fuels,453742.4047,GWh
People's Republic of China,May-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",418174.4705,GWh
People's Republic of China,May-23,Net Electricity Production,Natural Gas,20227.3585,GWh
People's Republic of China,May-23,Net Electricity Production,Solar,49745.0651,GWh
People's Republic of China,May-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",233499.6349,GWh
People's Republic of China,May-23,Net Electricity Production,Wind,82183.8898,GWh
Australia,Apr-23,Net Electricity Production,Electricity,20003.4085,GWh
Australia,Apr-23,Net Electricity Production,Hydro,1119.9449,GWh
Australia,Apr-23,Net Electricity Production,Total Combustible Fuels,13587.5375,GWh
Australia,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",9407.6575,GWh
Australia,Apr-23,Net Electricity Production,Natural Gas,3583.0983,GWh
Australia,Apr-23,Net Electricity Production,Solar,3139.5982,GWh
Australia,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6655.9652,GWh
Australia,Apr-23,Distribution Losses,Electricity,972.2194,GWh
Australia,Apr-23,Final Consumption (Calculated),Electricity,18934.5877,GWh
Australia,Apr-23,Net Electricity Production,Wind,2156.3279,GWh
Denmark,Apr-23,Net Electricity Production,Electricity,2773.9769,GWh
Denmark,Apr-23,Net Electricity Production,Hydro,1.8409,GWh
Denmark,Apr-23,Net Electricity Production,Total Combustible Fuels,895.0085,GWh
Denmark,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",140.9808,GWh
Denmark,Apr-23,Net Electricity Production,Natural Gas,70.209,GWh
Denmark,Apr-23,Net Electricity Production,Solar,429.6803,GWh
Denmark,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2489.2869,GWh
Denmark,Apr-23,Total Imports,Electricity,1476.18,GWh
Denmark,Apr-23,Total Exports,Electricity,1472.7653,GWh
Denmark,Apr-23,Distribution Losses,Electricity,138.3698,GWh
Denmark,Apr-23,Final Consumption (Calculated),Electricity,2639.0218,GWh
Denmark,Apr-23,Net Electricity Production,Wind,1447.4472,GWh
France,Apr-23,Net Electricity Production,Electricity,39024.9942,GWh
France,Apr-23,Net Electricity Production,Nuclear,24991.0073,GWh
France,Apr-23,Net Electricity Production,Hydro,4691.5422,GWh
France,Apr-23,Net Electricity Production,Total Combustible Fuels,3383.7834,GWh
France,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",139.227,GWh
France,Apr-23,Net Electricity Production,Natural Gas,1880.593,GWh
France,Apr-23,Net Electricity Production,Solar,2162.6165,GWh
France,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11266.6904,GWh
France,Apr-23,Total Imports,Electricity,2419.3447,GWh
France,Apr-23,Total Exports,Electricity,5324.1988,GWh
France,Apr-23,Distribution Losses,Electricity,2803.6858,GWh
France,Apr-23,Final Consumption (Calculated),Electricity,32929.7417,GWh
France,Apr-23,Net Electricity Production,Wind,3632.9745,GWh
Germany,Apr-23,Net Electricity Production,Electricity,40738.6985,GWh
Germany,Apr-23,Net Electricity Production,Nuclear,965.0639,GWh
Germany,Apr-23,Net Electricity Production,Hydro,2403.6867,GWh
Germany,Apr-23,Net Electricity Production,Total Combustible Fuels,21425.2728,GWh
Germany,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",10661.5844,GWh
Germany,Apr-23,Net Electricity Production,Natural Gas,6256.6728,GWh
Germany,Apr-23,Net Electricity Production,Solar,6080.3617,GWh
Germany,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",21860.8361,GWh
Germany,Apr-23,Total Imports,Electricity,4965.999,GWh
Germany,Apr-23,Total Exports,Electricity,4878.5596,GWh
Germany,Apr-23,Distribution Losses,Electricity,1887.51,GWh
Germany,Apr-23,Final Consumption (Calculated),Electricity,38069.3478,GWh
Germany,Apr-23,Net Electricity Production,Wind,9763.053,GWh
Japan,Apr-23,Net Electricity Production,Electricity,68630.9803,GWh
Japan,Apr-23,Net Electricity Production,Nuclear,5987.0598,GWh
Japan,Apr-23,Net Electricity Production,Hydro,8574.8908,GWh
Japan,Apr-23,Net Electricity Production,Total Combustible Fuels,42551.3886,GWh
Japan,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",16113.7454,GWh
Japan,Apr-23,Net Electricity Production,Natural Gas,20067.3317,GWh
Japan,Apr-23,Net Electricity Production,Solar,8909.4975,GWh
Japan,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",21588.85,GWh
Japan,Apr-23,Distribution Losses,Electricity,3530.702,GWh
Japan,Apr-23,Final Consumption (Calculated),Electricity,63739.3766,GWh
Japan,Apr-23,Net Electricity Production,Wind,990.8491,GWh
United Kingdom,Apr-23,Net Electricity Production,Electricity,23243.8565,GWh
United Kingdom,Apr-23,Net Electricity Production,Nuclear,3230.4519,GWh
United Kingdom,Apr-23,Net Electricity Production,Hydro,567.8034,GWh
United Kingdom,Apr-23,Net Electricity Production,Total Combustible Fuels,12111.2422,GWh
United Kingdom,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",83.5946,GWh
United Kingdom,Apr-23,Net Electricity Production,Natural Gas,8676.9056,GWh
United Kingdom,Apr-23,Net Electricity Production,Solar,1688.9401,GWh
United Kingdom,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",10598.1021,GWh
United Kingdom,Apr-23,Total Imports,Electricity,2808.482,GWh
United Kingdom,Apr-23,Total Exports,Electricity,549.1806,GWh
United Kingdom,Apr-23,Distribution Losses,Electricity,2289.7691,GWh
United Kingdom,Apr-23,Final Consumption (Calculated),Electricity,22924.3231,GWh
United Kingdom,Apr-23,Net Electricity Production,Wind,5559.4946,GWh
United States,Apr-23,Net Electricity Production,Electricity,308106.9791,GWh
United States,Apr-23,Net Electricity Production,Nuclear,56478.3184,GWh
United States,Apr-23,Net Electricity Production,Hydro,19504.8635,GWh
United States,Apr-23,Net Electricity Production,Total Combustible Fuels,167929.1172,GWh
United States,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",41939.091,GWh
United States,Apr-23,Net Electricity Production,Natural Gas,119265.9978,GWh
United States,Apr-23,Net Electricity Production,Solar,19423.048,GWh
United States,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",86601.4633,GWh
United States,Apr-23,Total Imports,Electricity,2896.4804,GWh
United States,Apr-23,Total Exports,Electricity,1968.9403,GWh
United States,Apr-23,Distribution Losses,Electricity,15893.5494,GWh
United States,Apr-23,Final Consumption (Calculated),Electricity,291386.9135,GWh
United States,Apr-23,Net Electricity Production,Wind,42586.3172,GWh
People's Republic of China,Apr-23,Net Electricity Production,Electricity,677544.4792,GWh
People's Republic of China,Apr-23,Net Electricity Production,Nuclear,32558.8975,GWh
People's Republic of China,Apr-23,Net Electricity Production,Hydro,72835.2642,GWh
People's Republic of China,Apr-23,Net Electricity Production,Total Combustible Fuels,432742.6766,GWh
People's Republic of China,Apr-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",398820.868,GWh
People's Republic of China,Apr-23,Net Electricity Production,Natural Gas,19291.2128,GWh
People's Republic of China,Apr-23,Net Electricity Production,Solar,47735.8955,GWh
People's Republic of China,Apr-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",225752.3298,GWh
People's Republic of China,Apr-23,Net Electricity Production,Wind,91655.5942,GWh
Australia,Mar-23,Net Electricity Production,Electricity,22487.0641,GWh
Australia,Mar-23,Net Electricity Production,Hydro,1091.2118,GWh
Australia,Mar-23,Net Electricity Production,Total Combustible Fuels,15223.7968,GWh
Australia,Mar-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",10617.351,GWh
Australia,Mar-23,Net Electricity Production,Natural Gas,3962.4007,GWh
Australia,Mar-23,Net Electricity Production,Solar,3871.2681,GWh
Australia,Mar-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",7512.8665,GWh
Australia,Mar-23,Distribution Losses,Electricity,1092.9317,GWh
Australia,Mar-23,Final Consumption (Calculated),Electricity,21300.0094,GWh
Australia,Mar-23,Net Electricity Production,Wind,2300.7874,GWh
Denmark,Mar-23,Net Electricity Production,Electricity,3180.0234,GWh
Denmark,Mar-23,Net Electricity Production,Hydro,1.8532,GWh
Denmark,Mar-23,Net Electricity Production,Total Combustible Fuels,1205.3667,GWh
Denmark,Mar-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",281.9619,GWh
Denmark,Mar-23,Net Electricity Production,Natural Gas,141.0822,GWh
Denmark,Mar-23,Net Electricity Production,Solar,193.556,GWh
Denmark,Mar-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2678.3222,GWh
Denmark,Mar-23,Total Imports,Electricity,1440.9831,GWh
Denmark,Mar-23,Total Exports,Electricity,1311.8994,GWh
Denmark,Mar-23,Distribution Losses,Electricity,162.9315,GWh
Denmark,Mar-23,Final Consumption (Calculated),Electricity,3146.1757,GWh
Denmark,Mar-23,Net Electricity Production,Wind,1779.2475,GWh
France,Mar-23,Net Electricity Production,Electricity,43153.4007,GWh
France,Mar-23,Net Electricity Production,Nuclear,25637.0074,GWh
France,Mar-23,Net Electricity Production,Hydro,4734.2088,GWh
France,Mar-23,Net Electricity Production,Total Combustible Fuels,5326.4265,GWh
France,Mar-23,Net Electricity Production,"Coal, Peat and Manufactured Gases",313.9004,GWh
France,Mar-23,Net Electricity Production,Natural Gas,3233.9147,GWh
France,Mar-23,Net Electricity Production,Solar,1661.08,GWh
France,Mar-23,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13060.3397,GWh
France,Mar-23,Total Imports,Electricity,3815.7519,GWh
France,Mar-23,Total Exports,Electricity,5190.339,GWh
